64001	2.493672086618758e-01	3.180730051007718e-01	2.938620560270262e-01	1.857025074729939e-01	3.439253563782573e-01	3.224270437886079e-01 
64002	6.365288961670561e-01	5.808586621591181e-01	5.874710054844665e-01	5.075125543459713e-01	5.972823337881362e-01	5.166676845532939e-01 
64003	3.300001991166078e-01	3.814373610462371e-01	3.434066936808269e-01	4.054957650774820e-01	2.054226925077446e-01	3.783520664099659e-01 
64004	6.629831408372390e-01	3.706239693949384e-01	6.637819523428676e-01	5.443112094228078e-01	4.707810834139827e-01	2.651556812812780e-01 
64005	2.865970604550762e-01	2.349672542798171e-01	3.319397381440350e-01	7.258940900674282e-02	3.758849782782535e-01	3.560203171136900e-01 
64006	6.363825179366852e-01	4.040359196808396e-01	7.348703479485401e-01	5.104353053930474e-01	5.648656900971836e-01	4.999020124674762e-01 
64007	4.005564063853227e-01	5.843460565224994e-01	5.453788608277037e-01	5.573641269633770e-01	4.904125772734605e-01	6.307871665540470e-01 
64008	3.245030374996026e-01	3.834892394716170e-01	2.717804230970550e-01	1.912969361845811e-01	3.614905842327698e-01	3.451921165965482e-01 
64009	1.935896145131759e-01	2.098840194448707e-01	2.110611307861076e-01	2.423360065462792e-01	2.145878180046328e-01	2.940383918328185e-01 
64010	5.247096861027973e-01	2.628155924051399e-01	5.447117550458204e-01	3.381540314102766e-01	5.886169074844052e-01	2.408511424275124e-01 
64011	3.363032145706968e-01	4.727512074605009e-01	3.580963955051359e-01	6.989268208002557e-01	4.458512731649305e-01	7.115953514518081e-01 
64012	3.444367421687662e-01	7.565789469997523e-01	4.016144324033669e-01	5.571927027682892e-01	5.391334029148689e-01	5.598279490418758e-01 
64013	3.568649916655186e-01	4.300079537749796e-01	4.052309234473422e-01	5.228880961176385e-01	4.226076432307550e-01	5.561819393351963e-01 
64014	5.184861910811349e-01	3.045772820613801e-01	4.720265801513306e-01	4.280908907388090e-01	3.210542996039833e-01	5.375745669970446e-01 
64015	3.272324301998522e-01	5.022213545907968e-01	2.024537358197708e-01	4.095055039761830e-01	2.095349595861090e-01	4.217348151669008e-01 
64016	4.194929243649820e-01	6.239457224681064e-01	5.952384965931875e-01	5.581607924394837e-01	6.599252400214417e-01	4.644249849463232e-01 
64017	2.684824838529665e-01	3.282580218317344e-01	2.012197215677271e-01	3.356444160396669e-01	2.561095697836132e-01	2.914389607998926e-01 
64018	4.236948461675487e-01	4.083815402357795e-01	3.205665921875546e-01	5.568058486357984e-01	3.655729423161972e-01	4.440009981308446e-01 
64019	4.050382081425081e-01	6.919756568659310e-01	2.974920105334924e-01	5.116269037708259e-01	5.101136156930497e-01	4.650945822090942e-01 
64020	4.548183636196356e-01	5.757560753700235e-01	2.947354228565828e-01	4.586899436478210e-01	4.529790606240487e-01	3.774530294836524e-01 
64021	5.680450073733654e-01	4.846522774917992e-01	5.588958154376270e-01	4.929679796183448e-01	7.233719642373733e-01	4.632635467322240e-01 
64022	3.041973862133227e-01	1.918455219015835e-01	2.616230553951449e-01	2.277817467336183e-01	2.747117407583184e-01	1.989799908174733e-01 
64023	5.531161092530712e-01	3.056244695074844e-01	5.262127549364571e-01	5.235623110704954e-01	5.630940888296678e-01	2.893097617772165e-01 
64024	4.198046741110457e-01	6.769317009524044e-01	4.440290224337877e-01	6.360875667630617e-01	5.123631468656966e-01	5.046118929109538e-01 
64025	3.984476856526515e-01	3.857936569813715e-01	2.956543046733325e-01	5.809698943115127e-01	8.799458641196223e-02	5.262303118080343e-01 
64026	4.698527914021555e-01	5.261623385619443e-01	3.970008997572105e-01	5.728528378212585e-01	3.863547427600181e-01	5.153169200304946e-01 
64027	6.625508415240231e-01	4.123904065677265e-01	7.181188433417919e-01	5.943155208974060e-01	3.833776146635714e-01	4.721969541297243e-01 
64028	1.776134493793140e-01	2.200010686949676e-01	2.676336728134600e-01	3.093578266362768e-01	2.081314461461107e-01	3.378309860881291e-01 
64029	2.796272679226410e-01	5.380260104883909e-01	3.701884615257838e-01	4.558538079426697e-01	3.555639914580958e-01	5.751082067093343e-01 
64030	4.732879095767021e-01	5.696069818709720e-01	4.604391349745472e-01	4.616992963281937e-01	6.062228113114475e-01	5.375689088326316e-01 
64031	6.402707790607651e-01	6.340931165380215e-01	6.300516864400159e-01	6.687104551021046e-01	8.382709283908045e-01	6.092877926791626e-01 
64032	3.382481370622630e-01	3.048556967149516e-01	2.782878593783329e-01	3.132257151692896e-01	3.716804970177054e-01	1.466560900272766e-01 
64033	4.809660740203837e-01	3.927390883650976e-01	3.845862976365582e-01	5.198025447561507e-01	4.301855862216524e-01	3.676047700883793e-01 
64034	7.051398253989382e-01	3.882685194424602e-01	5.914713116879575e-01	5.658645881295810e-01	6.079081006394230e-01	4.515225493652274e-01 
64035	5.725623161223961e-01	5.583841194341752e-01	6.639608041512309e-01	4.752652239718149e-01	4.710536327997354e-01	5.485917197677945e-01 
64036	3.086678948794140e-01	2.507680809120004e-01	4.787603417109863e-01	3.687176057315369e-01	3.715041751964781e-01	4.828982784295195e-01 
64037	7.457388359138100e-01	5.711072174162429e-01	5.917515435685591e-01	4.523520432594541e-01	5.471189123017101e-01	5.199920766789750e-01 
64038	8.297243797912901e-01	4.454512065599306e-01	5.881132370492688e-01	6.340350725811327e-01	4.779062094524938e-01	4.433574462130234e-01 
64039	4.615516236122855e-01	7.378207554892706e-01	5.887128819476810e-01	7.378944833040535e-01	6.243970399383805e-01	5.864148900991331e-01 
64040	2.930439362378399e-01	5.661600425723665e-01	5.280372045525565e-01	2.837523560090152e-01	5.461081476213023e-01	5.324137215403192e-01 
64041	5.674447792308308e-01	7.262468885371790e-01	5.686239113109137e-01	5.985459720629487e-01	6.516713262718938e-01	6.205429814870587e-01 
64042	4.223233471460154e-01	3.652448110502167e-01	5.350240818211588e-01	4.877226682577119e-01	4.053410986528557e-01	8.494800164338067e-01 
64043	5.633835639814782e-01	4.793659117477098e-01	4.138423321669740e-01	4.583201120538726e-01	5.802765097634710e-01	3.322291492199838e-01 
64044	4.360231420518788e-01	4.918575031279062e-01	5.710258099466431e-01	4.111985027430401e-01	5.168730119615690e-01	5.611139371617245e-01 
64045	7.630243390045568e-01	7.551386179391508e-01	6.419684792031426e-01	7.726528061525697e-01	8.593272785416906e-01	7.294179262234047e-01 
64046	7.181228589854169e-01	5.639799675778816e-01	6.148505964190795e-01	7.117760564558711e-01	6.471428842531275e-01	6.315907020518192e-01 
64047	6.073250270799976e-01	6.104538699167532e-01	4.759420635027454e-01	7.028596234974414e-01	4.379877887427530e-01	6.635801032659109e-01 
64048	7.502741004474296e-01	2.102127313597049e-01	7.807515605907325e-01	3.987490206308676e-01	4.363068348944690e-01	5.977906795789243e-01 
64049	2.675089349233196e-01	5.045302934366112e-01	5.279787517303784e-01	3.065371423111717e-01	2.094192809768842e-01	4.775677718464037e-01 
64050	4.783274554534670e-01	6.590110118654615e-01	5.850750060193965e-01	5.922569039618739e-01	6.128659733899688e-01	6.747656248368196e-01 
