46201	2.389693716197415e-01	2.538919717723468e-01	2.965191662512079e-01	4.335530661123478e-01	2.064695829997588e-01	4.416474383530556e-01 
46202	5.672949185324450e-01	6.046684151542505e-01	4.564034289023737e-01	5.721160734006057e-01	7.176846156360608e-01	5.702477074211074e-01 
46203	7.455707302959944e-01	8.426453631227893e-01	7.372522364516421e-01	6.718103632125592e-01	7.414640751734588e-01	7.378015916643569e-01 
46204	5.983540653667988e-01	3.637083172800171e-01	4.879595727033332e-01	5.060634743654576e-01	6.030775151743915e-01	4.268856855422503e-01 
46205	2.894242513979944e-01	3.416862875415158e-01	3.982528965068236e-01	2.980614170269831e-01	3.871138309690707e-01	3.898615541627746e-01 
46206	4.427945611334324e-01	4.900256248337894e-01	4.236979019380653e-01	4.502502223518577e-01	5.224069433773347e-01	4.485250121315025e-01 
46207	3.725757502873306e-01	2.438981288315377e-01	4.874916342298418e-01	3.251413846765162e-01	3.397963153429330e-01	4.955875937182985e-01 
46208	6.765451858244161e-01	5.188051330701990e-01	7.199351124686245e-01	5.650159771594057e-01	7.524542152893805e-01	6.568492100449462e-01 
46209	6.354635740969119e-01	4.932711093529586e-01	5.661532470325501e-01	5.366085223874868e-01	6.155030278658424e-01	4.135479990001925e-01 
46210	4.293678532706405e-01	4.724644225919743e-01	5.598800013170182e-01	5.184920455782631e-01	4.343551647643781e-01	5.334656151806383e-01 
46211	3.300665337079521e-01	6.103629892348161e-01	5.345531824392087e-01	4.785967749659609e-01	4.726366801090701e-01	5.450119375607276e-01 
46212	4.178609078772702e-01	4.371952783276125e-01	2.968170518866518e-01	5.803955105690911e-01	4.978326629821565e-01	5.950191085881220e-01 
46213	2.838398462350030e-01	4.327079118267657e-01	4.490829391458757e-01	1.330258902125271e-01	5.384467704943503e-01	3.289707979926597e-01 
46214	4.417768902861101e-01	5.228958000131864e-01	4.384199395588224e-01	4.918163315750168e-01	4.894809534850537e-01	4.537337352965028e-01 
46215	5.557501992726754e-01	4.580215457642002e-01	5.966854597775788e-01	4.610295858416448e-01	5.719455749438199e-01	5.083796048686039e-01 
46216	6.233160471272272e-01	4.440119384825185e-01	6.890017842972850e-01	5.276256113606750e-01	5.897529655673504e-01	5.349194721594605e-01 
46217	4.344717324504515e-01	5.707340950068548e-01	4.455554968643908e-01	6.208990979401203e-01	3.768905554755747e-01	5.075802337241677e-01 
46218	5.314934796543536e-01	4.487473148956780e-01	3.574109991056811e-01	7.010148389703039e-01	5.696674036147970e-01	5.555769758368494e-01 
46219	3.071389985874451e-01	3.119833164905934e-01	4.783756194135425e-01	4.670924587222400e-01	5.099126530504450e-01	4.084963509367319e-01 
46220	6.045602609558964e-01	3.390222944499951e-01	3.043643303398322e-01	6.408832658387733e-01	2.627957585177537e-01	3.445252822425447e-01 
46221	5.344563257163284e-01	5.467573928414681e-01	6.316152116101487e-01	2.847099115256730e-01	6.138588206623388e-01	5.934604550106524e-01 
46222	3.838025710786900e-01	4.397562194247279e-01	6.620800033135684e-01	4.808931169444824e-01	5.873637828923002e-01	4.822618622412305e-01 
46223	5.442624102168758e-01	5.663461654520764e-01	5.138394427996822e-01	6.274349203610092e-01	6.112679096083837e-01	6.234324531204034e-01 
46224	5.530723022284629e-01	5.210663305042718e-01	4.464608238301483e-01	6.581752537794896e-01	4.305722484297911e-01	5.268719839930849e-01 
46225	5.287105810004404e-01	5.436939111281114e-01	4.617559571134990e-01	4.665216061659669e-01	4.231493325374799e-01	4.516849102235475e-01 
46226	3.811308179862617e-01	4.791602514374891e-01	5.619312810936287e-01	5.215308037842469e-01	6.285957141558914e-01	5.034938287511566e-01 
46227	5.899747594040996e-01	4.681743852872789e-01	3.393647674790828e-01	6.756376940000504e-01	3.376986589456081e-01	5.417373473007489e-01 
46228	4.728493629167610e-01	5.210742434019943e-01	5.736840848618829e-01	5.793377018941490e-01	2.588066227430872e-01	4.321496303779903e-01 
46229	7.392218604464489e-01	3.177678254724596e-01	5.204585554089001e-01	5.273878657508380e-01	4.849346513974723e-01	4.101231797150672e-01 
46230	6.748351186970152e-01	6.190804207581027e-01	6.697429157522338e-01	6.161749124642713e-01	6.593229934087326e-01	7.174995533290363e-01 
46231	3.567475205303781e-01	6.697457909559290e-01	4.120208369203976e-01	3.281635611295069e-01	5.768755270562389e-01	4.633458675849887e-01 
46232	5.645581147019595e-01	4.098991512175294e-01	4.752804000904314e-01	4.224380534266267e-01	5.473105087973578e-01	6.004143461242288e-01 
46233	5.872994827438227e-01	5.495442416758152e-01	3.541576693312971e-01	6.678540129376807e-01	4.785734959242991e-01	4.560580579422731e-01 
46234	4.361638964673595e-01	3.467830082684636e-01	5.646240231525499e-01	4.285493697783469e-01	3.600555449680815e-01	5.240185928295076e-01 
46235	3.724790506055355e-01	3.634187895162256e-01	4.246884092820929e-01	3.344107899832806e-01	2.897864141014083e-01	4.628943473380355e-01 
46236	5.996915515203751e-01	6.599840983429714e-01	5.385348656481144e-01	4.971516856325939e-01	6.420007291455501e-01	6.204115140808211e-01 
46237	3.614936428162612e-01	7.384870883686776e-01	5.049136621106221e-01	6.472758539439183e-01	3.452472617819238e-01	7.148646598960862e-01 
46238	4.066404975106432e-01	5.510972080746614e-01	3.516169829981636e-01	4.716889554863840e-01	3.285117773143378e-01	3.622229581230696e-01 
46239	5.337683896507444e-01	5.556709932131524e-01	3.964077181194958e-01	3.342520025174095e-01	4.595407507634288e-01	4.897552218324772e-01 
46240	5.129038495256415e-01	4.872231192809183e-01	5.159700901829853e-01	4.956458613910476e-01	4.329872419367650e-01	4.196635091283741e-01 
46241	6.964428497580040e-01	5.007172366134000e-01	5.795374783614820e-01	5.764322747582636e-01	4.638226847673015e-01	5.820507916443314e-01 
46242	5.590550540340721e-01	5.896095165192594e-01	6.058541599794451e-01	3.699180685259829e-01	7.164521532505008e-01	5.254114211994746e-01 
46243	5.380867871063496e-01	4.105157826140878e-01	6.159173001192163e-01	6.073619831274518e-01	4.499954129722472e-01	6.335510232428646e-01 
46244	6.130271835378645e-01	5.024991522195279e-01	6.833297347659493e-01	5.906112008003455e-01	5.810242297235118e-01	5.540301066370159e-01 
46245	7.896726215786276e-01	7.105690762538763e-01	7.709161615440292e-01	7.336352551240575e-01	7.336028283263276e-01	6.845705357625222e-01 
46246	3.409570909111372e-01	3.442962679457682e-01	3.313420264886456e-01	3.385352715178190e-01	3.545211780347299e-01	3.588630430640883e-01 
46247	5.361193305446543e-01	2.523081238567419e-01	4.270138647689229e-01	4.165507761603492e-01	4.526631212468478e-01	2.692757267671717e-01 
46248	5.450939053001633e-01	3.576407019808838e-01	6.669790993926947e-01	3.738855380064529e-01	3.948294759800007e-01	7.106975579717183e-01 
46249	6.373936766628217e-01	7.794011446710162e-01	4.002271423058653e-01	4.285898938653900e-01	7.094962530870788e-01	4.685847856359681e-01 
46250	7.134403577520454e-01	7.475136304481270e-01	6.396185282645235e-01	6.750188489056552e-01	7.824261469871685e-01	6.278668796180167e-01 
46251	6.890360555044888e-01	7.681785604415803e-01	7.955855803310438e-01	7.647727908418661e-01	7.202655131766482e-01	8.262230238478443e-01 
46252	6.736713478586119e-01	4.865329982381321e-01	3.880452956090131e-01	5.901202089943085e-01	4.736917977538881e-01	4.529568168531305e-01 
46253	6.401409786352807e-01	3.803204782224205e-01	3.531262745751541e-01	4.456405677013886e-01	4.502836649283221e-01	3.659254782231124e-01 
46254	5.776981140903690e-01	7.052610053518372e-01	6.112647944783076e-01	4.973790087885664e-01	6.307937839795188e-01	5.606513052248530e-01 
46255	3.451012095599697e-01	5.371748405111680e-01	5.888699242797171e-01	5.935061410299538e-01	3.293202770496903e-01	7.650070053762960e-01 
46256	4.871797768795872e-01	4.131134642884030e-01	2.886847817517834e-01	5.989777489336505e-01	2.546556606623390e-01	3.715843939542488e-01 
46257	6.459801464917090e-01	5.391393954091022e-01	6.309564569712049e-01	5.771608319188193e-01	5.941741429388400e-01	5.632739223588490e-01 
46258	4.173150099304121e-01	7.756988683154045e-01	5.392452775505165e-01	6.204164396723770e-01	6.488050672866945e-01	6.565203469258583e-01 
46259	5.148703228461190e-01	7.261166812879880e-01	4.014189043445087e-01	7.100500278995627e-01	5.369780674240614e-01	7.927137443524171e-01 
46260	2.698467707774787e-01	4.185478527690655e-01	5.771355919943715e-01	5.435686170062838e-01	3.390485093813758e-01	7.808018916485222e-01 
46261	2.903825519860977e-01	5.344315974063982e-01	2.747408510120184e-01	6.846556313099215e-01	3.416330054980468e-01	5.150203120532509e-01 
46262	5.250985747948138e-01	3.917608522793218e-01	2.687062251996815e-01	3.705121227074646e-01	4.904271730745421e-01	4.592773113422148e-01 
46263	4.757133684367282e-01	3.966861337955857e-01	6.415911389601754e-01	4.878395900229068e-01	4.585717406395010e-01	4.728008978384804e-01 
46264	7.014031011334199e-01	6.186247524724214e-01	7.208397207506334e-01	4.906188630856771e-01	6.525234614249678e-01	5.768434753984117e-01 
46265	4.052788724174092e-01	4.788658360589457e-01	4.044014233819988e-01	3.814338711770189e-01	5.800276393341920e-01	3.394166672256551e-01 
46266	5.293985355305351e-01	5.951876594051337e-01	5.951045534474693e-01	4.887192705182968e-01	5.878692101220662e-01	7.579261129648383e-01 
46267	4.919585396446345e-01	3.702331941436796e-01	4.906966769209507e-01	4.911446370562835e-01	3.823110279877506e-01	3.749462170989283e-01 
46268	5.448101833543285e-01	3.127752066817956e-01	5.260318498353871e-01	2.689266183245504e-01	4.651706188622152e-01	4.384687887228388e-01 
46269	7.362051330205863e-01	4.046802861937656e-01	6.827898918487276e-01	5.063661499619552e-01	8.200637733287097e-01	4.035167951601311e-01 
46270	5.378392763568339e-01	5.073324633811880e-01	4.433586007399193e-01	5.629209335417484e-01	4.516333269906359e-01	3.030182754508333e-01 
46271	3.409762187429615e-01	3.125900543596327e-01	4.987596680759813e-01	4.457107626787123e-01	3.114436039857870e-01	4.776552171055812e-01 
46272	5.172678700762160e-01	5.684370578518773e-01	4.720359336247036e-01	5.699709099111631e-01	5.831936507330370e-01	5.378772620140549e-01 
46273	6.623070153078683e-01	7.015382614564905e-01	7.321287951744326e-01	6.736682897357138e-01	6.220713522772898e-01	7.346201942849465e-01 
46274	1.993173061484071e-01	3.124181918161191e-01	3.143468179306601e-01	2.009834206237209e-01	3.364454494737598e-01	2.912277615956960e-01 
46275	5.187747821280040e-01	6.258688530627073e-01	5.203869176609778e-01	5.411463314391464e-01	5.812634200313829e-01	4.894655649404964e-01 
46276	4.716589633266381e-01	5.388054467791394e-01	4.210622645427269e-01	4.842443286323679e-01	6.675884976517086e-01	5.435494794364787e-01 
46277	4.418840930494267e-01	3.957460922503832e-01	3.519013723108984e-01	6.243428461075542e-01	3.977433140585157e-01	5.385897928837212e-01 
46278	3.968705795112422e-01	5.790411894956746e-01	3.234099890740973e-01	4.679932782549198e-01	4.925675268284483e-01	4.464360391304270e-01 
46279	2.334656492626245e-01	5.461909764706114e-01	5.613257648585747e-01	3.690407042727270e-01	5.008150089418284e-01	8.378893159093473e-01 
46280	5.635064776789807e-01	4.107737733532603e-01	1.902610132714815e-01	4.438778038778126e-01	5.807610986911982e-01	3.169489589617697e-01 
46281	5.416460276950359e-01	3.073914050397571e-01	5.477109433040377e-01	4.185220622657567e-01	2.927674181937922e-01	5.198190321366378e-01 
46282	4.405662646487403e-01	3.510332861034631e-01	5.676486492174215e-01	3.084561996394623e-01	3.818951735152296e-01	2.912404090671752e-01 
46283	4.268854463487536e-01	2.339338354743939e-01	4.680108429587540e-01	3.113569655365420e-01	3.308823764157824e-01	4.794167396457195e-01 
46284	2.992971882398808e-01	7.358067304081153e-01	4.327838741465624e-01	4.085235363595658e-01	3.643910702216963e-01	5.821330155079227e-01 
46285	4.876384113577321e-01	6.458694468789656e-01	5.507486991471278e-01	6.072172617553508e-01	5.986287408318144e-01	5.928344781986881e-01 
46286	2.873805620471331e-01	1.974346265131911e-01	3.120893706125951e-01	2.695937238395579e-01	2.171871390779314e-01	2.230517875364081e-01 
46287	7.131104305738291e-01	4.651583147950267e-01	5.778963403559791e-01	4.542564966711286e-01	4.790081599270732e-01	5.217575557192848e-01 
46288	5.785284456127975e-01	6.153646739056359e-01	3.082963059522943e-01	6.627848406551082e-01	5.135195344740261e-01	5.154707120435251e-01 
46289	6.337140636433444e-01	4.495868487402452e-01	5.772395073361942e-01	7.178182060044108e-01	4.845579807945883e-01	5.491992269295168e-01 
46290	5.820663984427495e-01	7.275237727491495e-01	6.097133684859238e-01	7.806119881920996e-01	6.240159048442714e-01	8.062507451061339e-01 
46291	6.713724717708438e-01	5.332804499536526e-01	8.091350603013521e-01	6.484787733093087e-01	6.235523772616902e-01	6.402615394391151e-01 
46292	3.529558475714771e-01	2.683286592685746e-01	2.633322601403217e-01	1.663641789925990e-01	3.037529345197010e-01	2.708730152230726e-01 
46293	6.797209645899939e-01	7.129261591451055e-01	6.562119424596276e-01	6.137521939030979e-01	6.127623293105144e-01	7.405283449545627e-01 
46294	3.686030031567479e-01	5.848197524239533e-01	4.374424765524881e-01	4.121059781174080e-01	7.092165290948325e-01	3.120678429835751e-01 
46295	5.626692048860845e-01	2.684590731223898e-01	3.302493924871566e-01	6.254957346154892e-01	3.001026113945161e-01	2.972306782240862e-01 
46296	6.783521994985031e-01	5.776224217966659e-01	5.653367413293680e-01	5.486203111860702e-01	4.664451435893052e-01	7.531951273125488e-01 
46297	4.127750257138503e-01	3.858534832247115e-01	2.610947713147647e-01	3.249424642349628e-01	2.679294559029992e-01	2.831154257674402e-01 
46298	7.425318488806539e-01	7.359723454244225e-01	8.191922478111606e-01	7.451290713716041e-01	7.824197853631167e-01	8.490842635757396e-01 
46299	2.185695314280352e-01	4.004369313730605e-01	3.719983363340467e-01	3.673732883379937e-01	3.576853231498202e-01	4.853665013599773e-01 
46300	7.018318715598466e-01	7.939144113110366e-01	7.830404661587687e-01	7.960360068548545e-01	6.826124461601034e-01	8.467097146407552e-01 
46301	3.205889594280119e-01	4.715950371134248e-01	4.968070088161595e-01	6.790163730888135e-01	4.886166394341165e-01	5.081674434627883e-01 
46302	5.556208240582416e-01	6.795264254664968e-01	4.788546923805776e-01	5.310065900402403e-01	6.706712030273511e-01	7.568201334277205e-01 
46303	3.151561515006937e-01	5.861210232728926e-01	4.536027773136573e-01	5.836532618464287e-01	3.672209499339622e-01	6.006497017539789e-01 
46304	7.476788705542812e-01	7.079744114639206e-01	8.187744352640784e-01	5.969405210681851e-01	6.771541939125898e-01	6.746060486775961e-01 
46305	7.764304711682711e-01	3.505424959272176e-01	5.905207975613075e-01	6.615051718075269e-01	5.928606134504129e-01	6.167271784479041e-01 
46306	3.655637067884486e-01	3.571217755180795e-01	3.454899060722127e-01	5.063590335614986e-01	2.803589260072067e-01	4.573024557023687e-01 
46307	4.323871293339247e-01	7.484162114196657e-01	7.071632578155664e-01	5.532915846562183e-01	5.242759504317740e-01	8.455967200903955e-01 
46308	6.026585456492605e-01	4.516145810600163e-01	6.698523859009563e-01	4.522994371201169e-01	7.623900364057232e-01	5.962297698997340e-01 
