510001	3288	304	15	674	153	591	177	231	194	2290	 
510002	3296	307	14	702	161	618	181	231	190	2279	 
510003	3301	306	10	731	166	646	191	234	183	2268	 
510004	3305	312	6	759	170	674	204	236	170	2258	 
510005	3306	41	5	787	171	702	221	229	144	2248	 
510006	3301	45	10	816	166	731	223	218	129	2239	 
510007	3298	37	12	836	222	759	219	212	126	2230	 
510008	3292	29	11	825	216	787	216	216	134	2221	 
510009	3293	3	9	816	217	816	209	224	153	2213	 
510010	3294	26	7	808	218	845	217	225	144	2205	 
510011	3291	68	8	800	215	874	229	223	127	2197	 
510012	3286	95	10	794	210	902	237	225	118	2190	 
510013	3276	112	13	789	200	931	242	226	112	2183	 
510014	3270	111	12	785	194	960	241	226	113	2177	 
510015	3264	90	10	782	188	990	236	224	118	2171	 
510016	3259	50	7	781	183	1019	224	225	136	2165	 
510017	3260	345	8	780	184	1048	204	227	162	2160	 
510018	3261	343	13	780	185	1075	194	220	165	2155	 
510019	3262	341	18	780	186	1103	179	210	168	2151	 
510020	3267	344	21	781	191	1131	173	203	165	2147	 
510021	3268	345	22	780	140	1159	173	200	163	2143	 
510022	3273	336	24	750	145	1187	161	200	174	2140	 
510023	3281	339	26	720	153	1215	157	194	171	2138	 
510024	3285	342	27	690	157	1243	154	188	165	2135	 
510025	3289	346	26	660	161	1271	160	187	160	2133	 
510026	3291	356	24	630	163	1300	175	190	147	2132	 
510027	3291	10	23	600	163	1328	190	188	129	2131	 
510028	3288	14	23	570	160	1357	192	187	124	2130	 
510029	3285	6	20	540	157	1385	190	196	138	2130	 
510030	3285	352	17	510	157	1414	188	208	156	2130	 
510031	3286	7	14	480	158	1442	201	211	145	2131	 
510032	3283	45	16	450	155	1471	222	202	109	2132	 
510033	3274	49	19	420	146	1498	224	196	99	2133	 
510034	3268	43	18	390	140	1514	221	198	106	2135	 
510035	3262	60	18	360	134	1531	231	199	94	2138	 
510036	3253	82	21	330	125	1548	244	197	73	2140	 
510037	3240	96	21	300	112	1566	248	205	76	2143	 
510038	3228	101	21	270	100	1584	249	206	75	2147	 
510039	3215	90	21	240	87	1602	246	203	76	2151	 
510040	3207	74	17	210	72	1621	238	205	92	2155	 
510041	3199	64	15	180	57	1640	233	208	104	2160	 
510042	3191	65	13	150	46	1660	232	212	110	2165	 
510043	3185	67	12	120	37	1679	232	216	115	2171	 
510044	3179	61	12	90	28	1699	230	215	117	2177	 
510045	3173	65	13	60	18	1719	232	212	110	2183	 
510046	3167	73	13	30	9	1740	235	215	110	2190	 
510047	3161	62	5	0	0	1761	224	230	142	2197	 
510048	3162	276	6	30	4	1782	203	241	178	2205	 
510049	3167	276	7	42	5	1794	200	242	181	2213	 
510050	3169	279	9	67	7	1800	196	241	184	2221	 
510051	3174	278	13	95	12	1806	185	242	196	2230	 
510052	3182	277	15	124	20	1812	178	242	203	2239	 
510053	3190	268	16	153	26	1819	176	244	206	2248	 
510054	3199	259	14	182	35	1826	185	247	200	2258	 
510055	3216	299	12	242	52	1842	187	236	189	2279	 
510056	3219	340	10	268	55	1848	198	225	166	2290	 
510057	3218	0	13	295	54	1855	201	216	152	2301	 
510058	3217	0	14	323	53	1863	198	212	151	2312	 
510059	3217	1	15	351	53	1871	197	210	149	2324	 
510060	3217	12	15	379	53	1879	203	208	140	2336	 
510061	3213	354	13	408	49	1888	197	216	156	2349	 
510062	3219	333	14	437	55	1897	188	222	172	2362	 
510063	3221	344	13	466	57	1907	194	219	164	2375	 
510064	3223	15	13	495	59	1917	208	212	140	2388	 
510065	3218	12	13	524	54	1928	207	214	143	2402	 
510066	3222	327	13	553	58	1939	188	225	176	2416	 
510067	3227	321	9	582	63	1950	197	231	174	2430	 
510068	3227	53	5	612	63	1962	223	229	142	2445	 
510069	3221	90	9	641	57	1974	233	227	125	2460	 
510070	3218	102	10	671	54	1986	238	226	119	2475	 
510071	3211	102	13	690	286	1999	242	222	107	2490	 
510072	3204	99	14	660	279	2012	242	220	104	2506	 
510073	3197	93	15	630	278	2026	242	215	99	2522	 
510074	3187	90	17	600	268	2039	244	210	90	2523	 
510075	3177	90	21	570	254	2053	247	202	74	2524	 
510076	3164	90	24	540	241	2067	248	194	60	2526	 
510077	3150	90	22	510	236	2081	247	200	71	2529	 
510078	3140	86	21	480	223	2095	245	200	74	2531	 
510079	3127	78	23	450	210	2110	242	191	67	2534	 
510080	3114	71	25	420	198	2125	238	184	63	2538	 
510081	3102	70	26	390	183	2140	237	180	59	2542	 
510082	3087	67	25	360	168	2156	235	183	65	2546	 
510083	3076	66	25	330	150	2172	235	181	63	2550	 
510084	3063	69	30	300	137	2188	236	168	42	2555	 
510085	3043	66	31	270	125	2205	232	161	38	2560	 
510086	3030	63	30	240	109	2222	230	164	45	2565	 
510087	3013	67	30	210	89	2239	233	165	41	2571	 
510088	2997	69	30	180	79	2256	236	166	40	2577	 
510089	2981	73	29	150	60	2274	239	171	43	2584	 
510090	2965	74	23	120	44	2292	240	189	67	2590	 
510091	2955	70	20	90	34	2310	237	196	80	2598	 
510092	2943	67	20	60	19	2329	236	196	84	2605	 
510093	2935	66	16	30	8	2347	234	206	98	2613	 
510094	2927	76	9	0	0	2366	232	223	124	2621	 
510095	2952	258	26	60	26	2424	150	244	227	2647	 
510096	2965	263	25	90	39	2444	149	242	227	2656	 
510097	2980	267	25	120	54	2464	148	241	227	2666	 
510098	2993	267	28	150	67	2484	137	238	233	2676	 
510099	3012	270	30	180	86	2505	128	233	236	2686	 
510100	3028	274	29	210	102	2525	132	233	233	2697	 
510101	3044	274	26	240	118	2546	143	236	228	2707	 
510102	3056	270	24	268	137	2567	151	240	224	2719	 
510103	3069	264	21	295	150	2588	161	244	219	2730	 
510104	3426	148	23	256	107	2239	243	230	103	808	 
510105	3418	136	28	228	99	2215	250	215	73	816	 
510106	3403	124	33	201	84	2190	253	194	39	825	 
510107	3364	122	31	150	45	2142	254	199	48	847	 
510108	3353	128	23	124	34	2118	250	219	84	859	 
510109	3335	117	21	67	17	2071	251	215	81	886	 
510110	3323	110	17	42	5	2047	247	219	94	900	 
510111	3317	88	8	30	6	2024	233	227	126	916	 
510112	3312	18	10	30	1	1978	213	220	143	949	 
510113	3311	16	9	60	3	1956	212	222	146	966	 
510114	3310	29	8	85	8	1933	217	222	140	984	 
510115	3307	43	11	108	5	1911	222	217	128	1003	 
510116	3302	49	14	134	0	1889	225	210	116	1022	 
510117	3296	61	18	162	3	1867	232	199	93	1041	 
510118	3285	69	21	190	17	1846	237	195	80	1062	 
510119	3275	70	14	216	31	1824	234	211	105	1082	 
510120	3271	70	10	242	26	1803	231	220	120	1103	 
510121	3265	69	10	268	34	1782	231	221	122	1124	 
510122	3261	57	10	295	41	1762	227	219	125	1146	 
510123	3256	53	14	323	23	1742	227	208	111	1168	 
510124	3248	42	15	350	25	1722	221	206	116	1191	 
510125	3245	12	13	376	16	1702	206	212	142	1214	 
510126	3318	0	29	698	129	1477	165	173	135	1533	 
510127	3318	0	30	725	140	1463	163	171	134	1559	 
510128	3318	360	30	752	142	1449	161	170	134	1585	 
510129	3318	358	30	780	155	1436	162	172	137	1611	 
510130	3319	357	28	806	156	1423	166	179	142	1638	 
