440001	2962	253	31	474	31	2120	137	243	233	1110	 
440002	2985	243	41	503	54	2134	111	234	236	1138	 
440003	3011	240	43	532	80	2148	107	231	235	1167	 
440004	3036	237	40	560	105	2162	123	238	229	1195	 
440005	3054	224	30	589	123	2177	166	251	206	1224	 
440006	3058	211	21	577	138	2176	199	254	183	1253	 
440007	3064	190	13	547	144	2168	219	250	161	1282	 
440008	3060	156	12	518	140	2161	234	241	136	1310	 
440009	3059	159	14	488	166	2154	234	242	134	1339	 
440010	3056	144	18	459	163	2148	242	234	114	1368	 
440011	3049	130	20	430	156	2142	248	225	96	1397	 
440012	3039	122	22	400	146	2136	251	217	82	1426	 
440013	3028	118	21	371	135	2131	251	215	82	1455	 
440014	3018	108	22	342	125	2126	251	209	75	1484	 
440015	3003	94	24	313	110	2121	249	196	61	1513	 
440016	2991	76	22	285	98	2117	241	194	73	1543	 
440017	2979	67	26	256	86	2114	235	177	57	1572	 
440018	2957	64	22	228	64	2110	234	189	77	1601	 
440019	2955	66	14	201	62	2108	233	211	107	1630	 
440020	2946	75	17	175	53	2105	238	207	94	1660	 
440021	2937	73	19	150	44	2103	239	200	84	1679	 
440022	2925	80	21	127	32	2102	242	198	76	1657	 
440023	2917	97	18	108	26	2101	246	211	87	1635	 
440024	2908	109	23	85	17	2100	252	208	71	1613	 
440025	2893	104	29	67	25	2100	253	190	43	1591	 
440026	2874	97	27	42	6	2100	251	190	49	1570	 
440027	2862	95	25	30	14	2100	250	193	55	1549	 
440028	2848	98	26	0	0	2100	251	194	54	1528	 
440029	2837	96	23	0	0	2100	249	199	65	1507	 
440030	2825	82	22	0	0	2101	244	196	71	1487	 
440031	2813	70	22	30	8	2102	238	190	72	1468	 
440032	2802	55	10	0	0	2102	226	219	126	1448	 
440033	2804	263	15	0	0	2101	181	246	203	1429	 
440034	2817	258	23	30	13	2100	159	246	221	1410	 
440035	2830	258	21	60	26	2100	167	247	216	1392	 
440036	2840	263	16	90	36	2100	179	246	205	1374	 
440037	2847	279	16	120	43	2100	176	241	204	1357	 
440038	2857	285	19	150	53	2100	162	236	212	1340	 
440039	2868	286	21	175	64	2101	158	234	214	1323	 
440040	2879	298	17	201	75	2102	172	232	200	1307	 
440041	2882	330	14	228	78	2103	185	222	176	1291	 
440042	2895	322	25	283	98	2108	150	207	193	1262	 
440043	2902	334	20	309	112	2110	170	209	176	1248	 
440044	2903	341	17	335	109	2114	183	213	168	1234	 
440045	2909	331	15	361	115	2117	184	221	176	1222	 
440046	2921	285	21	404	126	2126	156	234	216	1198	 
440047	2935	277	25	424	136	2131	145	235	226	1187	 
440048	2949	271	26	446	150	2136	144	238	228	1177	 
440049	2963	268	24	469	164	2142	149	240	226	1167	 
440050	2977	266	21	492	181	2148	160	243	219	1158	 
440051	2988	272	23	516	185	2154	152	239	223	1150	 
440052	3004	281	27	541	204	2161	137	231	228	1142	 
440053	3017	292	26	566	220	2168	140	225	221	1136	 
440054	3030	303	25	592	233	2176	141	218	213	1130	 
440055	3040	307	25	618	243	2184	142	215	209	1124	 
440056	3053	301	22	644	256	2192	155	225	208	1120	 
440057	3061	280	12	671	264	2201	188	241	193	1116	 
440058	3065	232	11	698	268	2210	202	250	185	1114	 
440059	3070	223	16	725	273	2220	198	253	188	1112	 
440060	3077	202	14	752	280	2230	213	252	171	1110	 
440061	3075	160	12	726	38	2240	233	242	139	1110	 
440062	3070	161	11	696	33	2251	231	243	142	1110	 
440063	3069	194	10	666	32	2262	219	248	163	1112	 
440064	3071	214	11	636	34	2273	210	250	175	1114	 
440065	3076	223	10	607	39	2285	208	250	178	1116	 
440066	3079	220	8	577	42	2297	211	248	173	1120	 
440067	3083	235	11	547	46	2309	200	250	187	1124	 
440068	3090	229	13	518	53	2322	200	252	187	1130	 
440069	3093	217	10	488	56	2329	210	250	175	1136	 
440070	3096	200	5	459	59	2333	218	244	162	1142	 
440071	3093	236	5	430	56	2338	211	245	172	1150	 
440072	3099	253	9	400	62	2343	199	246	185	1158	 
440073	3101	259	5	371	64	2348	208	243	173	1167	 
440074	3103	288	5	342	66	2353	205	239	173	1177	 
440075	3108	328	8	313	71	2359	202	231	169	1187	 
440076	3109	354	12	285	72	2366	200	219	157	1198	 
440077	3110	4	15	256	73	2372	199	210	147	1209	 
440078	3108	352	18	228	71	2379	186	206	157	1187	 
440079	3113	357	22	201	76	2387	181	195	148	1159	 
440080	3110	11	24	175	73	2394	186	183	126	1131	 
440081	3108	18	24	150	71	2402	195	183	117	1103	 
440082	3102	20	23	127	65	2411	198	185	116	1075	 
440083	3100	7	22	108	63	2420	188	192	135	1048	 
440084	3100	30	32	85	63	2429	192	154	79	1020	 
440085	3091	29	43	67	54	2438	166	112	47	993	 
440086	3082	30	40	60	45	2448	175	123	54	966	 
440087	3040	44	27	60	3	2458	214	169	0	939	 
440088	3040	355	13	60	3	2468	199	218	156	912	 
440089	3058	330	15	60	21	2479	183	220	176	886	 
440090	3059	340	15	60	22	2490	187	217	168	860	 
440091	3063	345	15	60	26	2502	189	215	164	834	 
440092	3064	343	18	60	15	2513	181	211	166	808	 
440093	3069	336	20	67	19	2525	171	208	174	782	 
440094	3073	351	18	85	22	2537	186	207	158	757	 
440095	3071	358	16	108	23	2550	194	209	151	732	 
440096	3073	348	14	95	15	2563	193	216	161	708	 
440097	3078	5	11	85	10	2589	206	219	150	661	 
440098	3073	7	10	67	5	2603	208	220	149	638	 
440099	3077	322	11	42	0	2617	193	229	176	616	 
440100	3081	317	9	30	3	2631	195	232	176	594	 
440101	3085	333	6	30	7	2646	205	232	165	573	 
440102	3085	25	5	30	7	2661	218	229	148	553	 
440103	3082	0	3	0	0	2676	215	234	156	534	 
440104	3086	276	9	0	0	2691	197	242	184	516	 
440105	3090	266	12	30	4	2706	190	245	194	499	 
440106	3097	258	7	42	7	2722	204	244	179	484	 
440107	3097	243	5	67	7	2738	209	244	173	470	 
440108	3101	238	13	85	7	2754	195	251	192	457	 
440109	3108	228	19	90	14	2771	188	254	198	446	 
440110	3116	227	23	90	19	2787	181	254	202	437	 
440111	3126	229	25	85	1	2804	174	253	206	430	 
440112	3137	226	25	67	9	2821	178	254	203	424	 
440113	3148	211	23	60	20	2839	195	254	186	421	 
440114	3150	199	20	42	2	2856	209	253	170	420	 
440115	3154	206	14	30	6	2874	210	252	174	421	 
440116	3156	234	11	30	6	2892	201	250	185	424	 
440117	3163	250	12	0	0	2910	192	249	194	430	 
440118	3170	248	16	0	0	2928	185	250	202	437	 
440119	3180	240	15	0	0	2947	190	251	197	446	 
440120	3184	241	13	30	0	2966	194	251	193	457	 
440121	3192	245	12	42	5	2985	194	249	192	470	 
440122	3197	237	8	60	13	3004	206	247	178	484	 
440123	3198	252	9	67	6	3023	199	247	186	499	 
440124	3270	286	12	175	23	3218	186	240	194	708	 
440125	3276	263	13	182	24	3210	187	246	197	732	 
440126	3282	250	12	190	34	3202	194	248	192	757	 
440127	3285	238	9	201	34	3194	204	248	182	782	 
440128	3292	238	9	210	0	3180	204	248	181	834	 
440129	3300	249	11	210	8	3173	195	248	191	860	 
440130	3304	243	7	210	12	3166	205	246	179	886	 
440131	3305	247	9	212	13	3160	201	247	184	912	 
440132	3313	254	13	218	21	3152	190	248	196	939	 
440133	3320	261	15	228	28	3144	182	247	203	966	 
440134	3330	264	15	242	38	3136	182	246	202	993	 
440135	3336	256	14	258	44	3129	188	248	198	1020	 
440136	3342	240	14	277	49	3121	193	251	194	1048	 
440137	3348	206	12	297	57	3114	212	251	172	1075	 
440138	3348	177	12	319	60	3108	226	247	151	1103	 
440139	3347	175	13	339	55	3101	227	246	149	1131	 
440140	3347	168	14	361	55	3095	231	245	142	1159	 
440141	3344	158	14	384	52	3089	235	241	134	1187	 
440142	3341	153	14	400	82	3083	236	240	131	1215	 
