80001	2926	45	10	175	5	3710	223	217	128	6111	 
80002	2922	56	10	192	6	3736	227	218	124	6088	 
80003	2916	67	8	210	9	3762	228	224	129	6065	 
80004	2913	73	5	210	12	3788	226	230	139	6043	 
80005	2909	18	2	210	9	3814	217	234	154	6020	 
80006	2913	307	2	212	5	3840	213	237	163	5997	 
80007	2909	135	1	270	3	4052	221	238	153	5818	 
80008	2909	90	1	270	0	4079	221	236	151	5796	 
80009	2906	242	11	150	0	5288	198	249	188	4908	 
80010	2913	231	9	180	7	5316	206	249	180	4890	 
80011	2913	209	5	210	7	5344	216	244	165	4872	 
80012	2913	246	6	240	7	5372	208	244	174	4855	 
80013	2916	276	10	270	10	5400	194	242	187	4837	 
80014	2922	289	12	300	16	5429	186	238	193	4820	 
80015	2929	285	12	330	23	5457	187	240	193	4802	 
80016	2936	275	9	360	30	5485	197	242	185	4785	 
80017	2939	261	11	390	33	5513	194	246	191	4768	 
80018	2949	252	16	420	43	5541	183	249	203	4751	 
80019	2955	249	18	450	55	5570	180	250	206	4734	 
80020	2965	243	14	480	65	5598	192	250	195	4718	 
80021	2968	242	11	510	68	5626	198	249	189	4701	 
80022	2975	254	16	540	75	5655	181	249	204	4685	 
80023	2985	251	13	569	85	5683	191	249	195	4669	 
80024	2988	255	13	598	88	5711	189	248	197	4652	 
80025	2998	256	15	626	98	5740	184	248	202	4636	 
80026	3004	249	15	655	13	5768	185	250	201	4621	 
80027	3014	251	17	631	23	5797	180	250	206	4605	 
80028	3021	249	11	604	30	5825	197	248	189	4589	 
80029	3024	258	10	577	36	5853	195	246	189	4574	 
80030	3031	267	15	551	43	5882	180	245	204	4559	 
80031	3041	270	11	524	50	5910	192	244	192	4543	 
80032	3044	265	11	497	53	5936	191	245	193	4529	 
80033	3054	257	12	470	66	5909	192	247	193	4514	 
80034	3057	243	7	443	66	5883	207	246	176	4499	 
80035	3060	244	7	417	59	5857	206	246	178	4484	 
80036	3064	253	9	391	63	5831	199	246	185	4470	 
80037	3070	254	6	366	72	5805	206	244	176	4456	 
80038	3070	225	3	342	72	5779	215	242	164	4442	 
80039	3070	239	4	319	62	5753	212	243	169	4428	 
80040	3073	292	3	297	69	5727	212	238	165	4414	 
80041	3073	5	6	277	69	5701	213	229	154	4401	 
80042	3073	24	9	258	69	5675	215	220	141	4387	 
80043	3070	40	13	242	66	5649	221	212	124	4374	 
80044	3057	51	20	218	53	5598	225	194	95	4348	 
80045	3047	48	18	212	43	5572	224	197	101	4335	 
80046	3044	41	15	210	40	5546	221	205	116	4323	 
80047	3037	33	11	212	33	5521	218	215	132	4310	 
80048	3034	18	5	218	30	5495	216	229	150	4298	 
80049	3034	207	3	228	30	5470	217	242	161	4286	 
80050	3037	205	12	242	33	5444	213	251	171	4274	 
80051	3041	190	14	258	37	5419	219	250	161	4262	 
80052	3041	183	16	277	37	5393	223	249	154	4251	 
80053	3041	182	17	297	37	5368	223	249	153	4239	 
80054	3041	180	16	319	33	5343	224	248	151	4228	 
80055	3041	169	13	342	37	5317	230	245	144	4217	 
80056	3037	135	13	365	33	5292	240	234	120	4207	 
80057	3031	131	9	335	59	5267	235	235	132	4196	 
80058	3031	135	4	306	59	5242	226	238	147	4186	 
80059	3027	101	10	277	55	5217	236	227	121	4175	 
80060	3021	90	10	247	49	5192	236	224	118	4165	 
80061	3018	74	13	218	46	5167	235	215	109	4155	 
80062	3008	68	17	190	36	5142	235	205	96	4146	 
80063	3001	64	17	162	29	5117	233	203	96	4136	 
80064	2991	59	13	134	19	5093	230	211	112	4127	 
80065	2988	63	14	108	16	5068	232	211	109	4118	 
80066	2978	71	19	85	6	5043	238	199	85	4109	 
80067	2968	70	20	60	8	5019	237	196	81	4100	 
80068	2955	35	11	30	4	4994	219	215	130	4092	 
80069	2960	348	13	0	0	4970	196	219	161	4084	 
80070	2960	343	15	0	0	4945	188	215	165	4076	 
80071	2966	335	15	30	14	4921	184	218	173	4068	 
80072	2967	6	12	42	9	4897	205	217	148	4060	 
80073	2964	358	11	67	14	4872	203	220	155	4053	 
80074	2967	342	12	85	11	4848	194	221	165	4046	 
80075	2969	5	13	108	19	4824	204	215	148	4039	 
80076	2967	3	12	127	16	4800	203	216	150	4032	 
80077	2968	30	16	150	22	4776	214	204	122	4025	 
80078	2958	24	17	162	12	4752	208	200	124	4019	 
80079	2960	2	15	175	19	4728	197	209	148	4013	 
80080	2957	28	14	180	21	4705	214	209	128	4007	 
80081	2953	44	14	182	20	4681	222	208	117	4001	 
80082	2947	39	12	190	20	4657	220	212	125	3995	 
80083	2945	24	10	201	18	4634	215	218	139	3990	 
80084	2942	42	11	216	17	4610	222	215	127	3985	 
80085	2936	62	14	234	10	4587	231	211	109	3980	 
80086	2928	54	9	255	1	4564	225	221	130	3976	 
80087	2930	328	3	277	5	4540	212	236	162	3971	 
80088	2933	103	5	247	29	4517	229	233	138	3967	 
80089	2926	101	12	218	22	4494	240	224	112	3963	 
80090	2920	92	11	190	16	4471	237	223	116	3959	 
80091	2913	85	11	162	9	4448	236	221	114	3956	 
80092	2906	90	12	134	2	4425	239	220	110	3952	 
80093	2898	103	8	108	5	4403	233	230	130	3949	 
80094	2897	135	6	85	6	4380	229	237	142	3946	 
80095	2894	157	8	67	9	4357	229	241	145	3944	 
80096	2894	211	11	60	9	4335	211	251	175	3941	 
80097	2901	225	15	67	2	4313	199	253	188	3939	 
80098	2907	217	12	85	3	4290	206	252	180	3919	 
80099	2910	199	9	108	6	4268	217	248	165	3890	 
80100	2910	172	7	127	15	4246	225	243	152	3860	 
80101	2909	174	4	150	14	4224	222	242	155	3830	 
80102	2910	240	4	170	23	4202	212	243	168	3800	 
80103	2913	172	2	190	26	4180	220	239	156	3770	 
80104	2910	106	3	201	25	4159	226	235	145	3740	 
80105	2910	288	1	216	25	4137	216	238	159	3711	 
80106	2911	11	2	234	32	4116	217	234	155	3681	 
80107	2908	40	7	255	31	4094	221	224	138	3651	 
80108	2904	348	6	277	27	4073	209	231	160	3621	 
80109	2909	320	4	300	32	4052	209	236	165	3591	 
80110	2908	45	4	324	39	4031	221	230	145	3561	 
80111	2907	349	4	350	38	4010	213	233	158	3532	 
80112	2910	346	4	376	44	3989	212	233	159	3502	 
80113	2907	6	5	402	41	3968	214	230	154	3472	 
80114	2908	18	4	424	45	3948	217	231	152	3442	 
80115	2906	69	3	446	43	3927	223	233	145	3412	 
80116	2905	101	4	467	46	3907	226	234	144	3383	 
80117	2903	152	4	488	44	3887	224	239	151	3353	 
80118	2904	193	3	511	45	3867	219	242	159	3323	 
80119	2905	198	1	534	50	3847	218	239	157	3293	 
80120	2905	67	2	558	50	3827	221	235	151	3263	 
80121	2902	61	2	566	86	3807	221	234	149	3234	 
80122	2901	81	3	541	85	3788	223	234	146	3204	 
80123	2898	106	4	516	82	3768	227	234	142	3174	 
80124	2897	102	6	492	81	3749	230	233	137	3144	 
80125	2893	76	6	469	77	3722	228	229	136	3115	 
80126	2890	0	5	446	74	3694	212	230	156	3085	 
80127	2892	34	9	424	76	3666	219	221	138	3055	 
80128	2885	62	15	404	69	3638	231	208	106	3025	 
80129	2878	56	14	384	62	3610	228	211	113	2995	 
80130	2873	20	9	366	60	3582	214	221	143	2966	 
80131	2875	332	9	350	62	3554	198	228	170	2936	 
80132	2879	0	8	335	66	3526	209	226	155	2906	 
80133	2876	41	10	323	63	3499	221	218	131	2877	 
80134	2872	42	12	309	59	3471	222	213	125	2847	 
80135	2867	41	14	295	54	3443	221	209	121	2817	 
80136	2862	40	14	285	49	3415	220	208	120	2787	 
80137	2857	42	14	277	44	3388	222	209	119	2758	 
80138	2852	31	11	272	39	3360	217	217	134	2728	 
80139	2851	69	22	270	38	3333	237	191	74	2698	 
80140	2829	74	25	270	16	3305	240	184	60	2669	 
80141	2824	58	11	270	11	3278	228	218	122	2639	 
80142	2819	66	10	270	6	3250	230	219	121	2609	 
80143	2815	78	10	270	2	3223	233	222	120	2580	 
80144	2810	95	11	272	48	3195	238	224	116	2550	 
80145	2804	102	13	255	42	3168	242	222	107	2520	 
80146	2796	106	15	234	34	3141	244	221	102	2491	 
80147	2788	110	15	212	27	3114	244	223	104	2461	 
80148	2780	112	12	192	19	3087	240	227	115	2431	 
80149	2775	138	6	170	26	3059	230	238	141	2402	 
80150	2776	137	8	150	27	3032	233	237	136	2372	 
80151	2770	110	12	127	24	3005	240	227	115	2343	 
80152	2763	97	9	108	17	2978	236	227	122	2313	 
80153	2758	93	9	95	12	2952	234	227	125	2284	 
80154	2753	96	6	85	3	2925	231	231	133	2254	 
80155	2753	157	2	67	3	2898	221	239	154	2224	 
80156	2756	114	5	60	0	2871	228	235	141	2195	 
80157	2750	84	5	42	4	2845	227	231	139	2165	 
80158	2751	6	2	30	5	2818	216	234	155	2136	 
80159	2750	85	3	30	4	2792	223	234	147	2106	 
80160	2749	120	7	0	0	2765	232	235	136	2077	 
80161	2744	130	11	0	0	2739	239	234	123	2047	 
80162	2738	173	10	30	5	2713	226	245	151	2018	 
80163	2743	225	14	42	11	2687	200	253	187	1989	 
80164	2749	227	15	67	17	2661	196	253	191	1959	 
80165	2755	220	11	85	24	2635	207	251	179	1930	 
80166	2757	197	5	108	26	2609	219	244	161	1900	 
80167	2757	131	5	134	26	2583	229	237	142	1871	 
80168	2752	126	8	162	29	2557	234	235	132	1842	 
80169	2749	135	7	190	26	2531	231	237	138	1812	 
80170	2748	145	8	216	25	2506	231	239	141	1783	 
80171	2744	159	9	242	25	2480	230	242	143	1754	 
80172	2743	180	7	295	24	2430	223	244	156	1695	 
80173	2744	194	6	323	31	2405	219	245	161	1666	 
80174	2747	198	6	306	34	2380	218	245	163	1637	 
80175	2747	177	5	277	34	2355	222	243	155	1608	 
80176	2748	127	5	247	35	2330	228	237	143	1579	 
80177	2744	99	6	218	31	2305	231	231	134	1550	 
80178	2739	106	4	190	26	2280	227	234	142	1521	 
80179	2737	135	3	162	24	2250	224	238	149	1492	 
80180	2737	148	3	134	24	2220	224	239	151	1463	 
80181	2738	115	5	108	25	2190	229	235	140	1434	 
80182	2734	93	10	85	21	2160	237	224	118	1405	 
80183	2727	87	10	67	14	2130	235	224	119	1376	 
80184	2723	79	8	60	10	2100	231	225	126	1348	 
80185	2717	72	9	60	4	2070	231	223	125	1319	 
80186	2714	75	8	60	1	2040	230	225	127	1290	 
80187	2709	68	9	42	11	2010	229	223	126	1262	 
80188	2704	55	11	30	6	1980	227	216	121	1233	 
80189	2698	50	11	30	0	1950	225	216	124	1205	 
80190	2695	54	10	30	2	1920	226	218	125	1177	 
80191	2689	66	10	0	0	1890	230	220	122	1148	 
80192	2682	88	8	0	0	1860	233	227	126	1120	 
80193	2677	126	9	0	0	1830	235	234	130	1092	 
80194	2675	170	10	30	1	1800	227	245	149	1064	 
80195	2677	192	12	30	4	1770	219	250	163	1036	 
80196	2678	184	13	42	5	1740	223	249	156	1008	 
80197	2679	172	14	67	6	1710	229	246	145	981	 
80198	2676	157	16	90	8	1650	236	241	131	926	 
80199	2670	160	13	95	13	1620	233	242	137	899	 
80200	2671	176	12	108	20	1590	226	246	152	872	 
80201	2671	173	11	127	22	1560	227	245	149	845	 
80202	2671	143	12	150	22	1530	237	237	128	819	 
80203	2664	122	18	170	26	1500	248	223	97	793	 
80204	2653	123	22	192	15	1470	251	217	83	767	 
80205	2642	136	19	216	4	1440	245	229	105	741	 
80206	2641	130	22	242	3	1410	249	222	89	716	 
80207	2622	128	25	216	60	1380	252	214	74	691	 
80208	2614	136	22	192	52	1350	248	225	93	666	 
80209	2605	137	21	170	43	1320	247	226	97	642	 
80210	2599	142	20	150	41	1290	245	231	105	618	 
80211	2593	143	20	127	35	1260	244	231	107	595	 
80212	2587	142	19	108	29	1230	244	231	107	573	 
80213	2580	144	19	85	22	1200	244	232	109	552	 
80214	2574	158	17	67	16	1170	236	240	128	531	 
80215	2573	157	17	60	15	1140	237	240	127	511	 
80216	2561	137	16	42	10	1080	243	232	113	474	 
80217	2555	137	12	30	4	1050	239	235	124	458	 
80218	2550	135	7	30	0	1020	231	237	138	443	 
80219	2548	103	4	30	0	990	227	234	141	430	 
80220	2545	63	5	0	0	960	225	229	139	418	 
80221	2543	335	7	30	4	930	205	231	165	408	 
80222	2549	315	14	30	4	900	182	228	185	400	 
80223	2555	329	14	42	10	870	186	223	176	395	 
80224	2558	344	15	60	15	840	189	216	164	391	 
80225	2560	349	16	67	18	810	188	211	160	390	 
80226	2561	351	16	85	21	780	189	211	158	391	 
80227	2563	354	16	90	32	750	192	211	155	395	 
80228	2563	0	15	90	28	720	197	211	150	400	 
80229	2563	2	14	95	26	690	200	213	149	408	 
80230	2563	5	13	108	24	660	203	214	148	418	 
80231	2562	7	11	120	23	630	206	217	148	430	 
80232	2562	9	10	120	31	600	209	221	149	443	 
80233	2561	21	8	124	32	570	215	223	145	458	 
80234	2559	49	9	134	29	540	224	221	131	474	 
80235	2554	72	12	150	25	510	233	217	114	492	 
80236	2547	81	15	170	19	480	239	213	101	511	 
80237	2538	83	15	180	19	450	240	213	99	531	 
80238	2530	83	12	180	10	420	237	218	110	552	 
80239	2525	88	9	180	12	390	234	226	124	573	 
80240	3077	207	6	240	36	2652	216	246	166	6432	 
80241	3077	135	8	270	36	2674	233	237	135	6442	 
80242	3070	112	8	300	29	2696	235	231	128	6451	 
80243	3067	88	6	330	26	2718	229	230	135	6461	 
80244	3064	61	7	360	23	2741	226	225	133	6470	 
80245	3060	58	9	390	19	2763	227	221	127	6480	 
80246	3054	75	11	420	13	2785	234	218	115	6490	 
80247	3047	84	7	450	6	2808	231	227	129	6500	 
80248	3047	79	4	480	65	2831	224	233	144	6510	 
80249	3044	67	5	466	69	2854	226	229	138	6520	 
80250	3041	62	8	437	66	2877	227	223	130	6531	 
80251	3037	48	7	408	62	2900	223	225	137	6541	 
80252	3037	60	8	379	62	2924	227	223	131	6552	 
80253	3031	75	13	351	56	2947	235	216	110	6563	 
80254	3024	68	8	323	49	2971	229	223	127	6574	 
80255	3021	62	8	295	46	2994	227	223	130	6585	 
80256	3014	45	10	268	39	3018	223	218	129	6596	 
80257	3014	36	14	242	46	3042	218	208	123	6607	 
80258	3008	49	20	216	40	3066	224	192	94	6619	 
80259	2998	49	19	190	30	3090	224	195	97	6630	 
80260	2988	55	18	162	20	3114	228	198	96	6637	 
80261	2978	69	16	134	16	3139	235	206	98	6613	 
80262	2975	91	11	108	13	3163	237	223	115	6588	 
80263	2968	148	6	85	6	3188	228	240	145	6564	 
80264	2972	168	7	67	4	3212	226	243	151	6540	 
80265	2968	146	7	42	0	3237	230	239	142	6516	 
80266	2965	139	5	30	0	3262	227	238	145	6492	 
80267	2965	96	9	0	0	3287	234	228	125	6468	 
80268	2955	81	11	0	0	3312	235	221	117	6444	 
80269	2952	34	7	0	0	3337	219	225	142	6420	 
80270	2955	10	10	30	3	3362	209	220	148	6396	 
80271	2952	1	13	30	3	3387	201	215	151	6373	 
80272	2955	2	16	42	10	3412	195	207	147	6349	 
80273	2952	19	20	60	7	3438	201	193	123	6325	 
80274	2945	22	19	67	6	3463	205	197	123	6302	 
80275	2942	18	14	85	6	3489	208	209	135	6278	 
80276	2942	4	12	90	0	3514	204	218	150	6255	 
80277	2942	31	10	95	3	3540	218	218	135	6231	 
80278	2936	45	9	108	4	3565	223	221	133	6208	 
80279	2936	1	9	127	10	3591	207	223	153	6185	 
80280	2936	357	13	150	7	3617	199	216	154	6161	 
80281	2936	7	12	170	10	3643	205	215	147	6138	 
80282	2936	40	12	190	4	3669	221	213	125	6115	 
80283	2929	57	11	201	0	3695	228	216	120	6092	 
80284	2926	68	11	216	5	3721	232	218	118	6069	 
80285	2919	66	9	234	9	3747	229	221	124	6046	 
80286	2916	36	6	240	9	3773	220	226	142	6023	 
80287	2916	7	6	240	9	3800	213	229	153	6000	 
80288	2916	21	3	242	2	3826	217	232	152	5978	 
80289	2909	351	5	295	3	4012	212	232	158	5820	 
80290	2909	38	3	283	0	4038	219	233	150	5798	 
80291	2909	82	2	258	0	4065	221	236	151	5776	 
80292	2909	54	2	234	0	4092	220	234	150	5754	 
80293	2900	254	8	150	5	5277	201	246	183	4884	 
80294	2906	244	8	180	0	5306	204	247	181	4866	 
80295	2909	247	5	210	3	5334	209	244	173	4848	 
80296	2913	279	8	240	7	5362	199	241	182	4830	 
80297	2919	284	12	270	13	5390	185	240	194	4813	 
80298	2929	283	12	300	29	5418	187	241	193	4795	 
80299	2932	270	8	330	32	5447	199	243	183	4778	 
80300	2936	250	8	360	36	5475	203	246	181	4761	 
80301	2939	244	9	390	39	5503	202	248	184	4743	 
80302	2942	247	14	418	42	5531	190	250	197	4726	 
80303	2952	251	18	446	52	5560	178	250	207	4710	 
80304	2962	245	13	474	62	5588	192	250	195	4693	 
80305	2965	241	12	503	65	5616	197	250	190	4676	 
80306	2975	248	17	532	75	5645	182	250	204	4660	 
