251	1.753199030931957e-01	2.298261484266784e-01	6.313513925454335e-01	7.440100963029018e-01	4.564419173350807e-01 
252	8.056398342226426e-01	1.462572253899607e-01	7.441022239654222e-01	2.318252604047553e-01	7.286000232904587e-01 
253	2.736128225822374e-01	1.513169414712175e-01	4.007132007696630e-01	9.867188415275071e-01	4.379706325797780e-01 
254	2.069048068365964e-01	9.735006280607549e-01	2.683229161829174e-01	6.460508571577331e-01	4.912439920277617e-01 
255	6.455793233698108e-01	1.704425137099032e-01	8.173203201237309e-01	1.637012884336584e-01	3.678268191274008e-01 
256	5.815595346032836e-01	5.551420568661249e-01	6.015530560718683e-01	6.469853803375479e-01	1.249589721263794e-02 
257	2.639758394350813e-01	2.831550719647235e-01	7.868529232345564e-01	6.046951843934096e-01	6.391179951970989e-01 
258	3.089131897521574e-01	9.964297416706418e-01	2.245418082791885e-01	4.113925503342245e-01	3.677180800846827e-01 
259	1.917656822307598e-01	2.569392935001586e-01	5.801548385245217e-01	5.648488701408130e-01	7.873284608387191e-01 
260	1.593488626684832e-01	8.175623101263859e-01	5.622127018622316e-01	1.016850028201636e-01	7.672656229460058e-01 
261	5.783944969319704e-01	7.122754795444518e-01	2.408862936582055e-01	6.850136807396388e-01	2.511122646122386e-01 
262	7.875532838526556e-01	4.796314075321992e-01	3.446478702699716e-01	1.192466188323056e-01	9.731389290373125e-01 
263	7.955030636230135e-01	2.620842803595892e-01	6.103847918426318e-01	3.071464777731475e-01	5.585256549199216e-01 
264	9.974877986092505e-01	2.040186564731672e-01	4.911435239981681e-01	7.713569338751561e-01	2.003137877868669e-01 
265	7.767657674208772e-01	6.990652027900626e-01	3.266355020980125e-01	2.311809146054103e-01	8.687243459074985e-01 
266	3.487303514959184e-02	3.525268233631401e-02	4.252219054411731e-01	6.864973210150840e-01	9.216979984657865e-01 
267	8.601754508838615e-01	1.568408180134558e-01	3.920173974363946e-01	9.254860546190453e-01	4.559431266129139e-01 
268	9.136967274366203e-01	3.642676754699348e-02	1.728243709646707e-01	7.228304064083217e-01	5.494777391086115e-01 
269	6.704803868498933e-01	3.722438190818349e-01	2.645298597328455e-01	9.843083295472643e-01	5.761058097644077e-01 
270	4.322223388573734e-01	5.568979800496036e-01	5.440258677776708e-01	5.864123602656405e-01	4.333607310732839e-01 
271	6.333964023987447e-01	7.604878441001778e-02	8.794640792962840e-01	6.777406004355025e-01	5.095016209783996e-01 
272	7.920312309320454e-01	5.922097134947842e-01	5.247179552836497e-01	3.934753114941928e-01	6.134348417048922e-01 
273	8.005232641312701e-01	1.886521244578480e-01	9.280028288918705e-01	1.014320122660441e-01	6.249635607786312e-01 
274	7.244089690560922e-01	7.773978545709271e-01	4.025379910125927e-01	4.960977417352708e-01	2.488769147875440e-01 
275	6.451662648584013e-01	6.449343054007117e-02	5.865813533769333e-01	4.958686994782116e-01	4.888287572663115e-01 
276	9.347084409190476e-01	3.305354789438056e-01	2.776855283233408e-01	7.807040755425698e-01	2.613642402262699e-01 
277	1.825964811655032e-01	4.821227029535436e-01	5.601594136950785e-01	6.925402672431420e-01	1.274456928993253e-01 
278	7.655313631212262e-01	5.714681139747113e-01	3.154970943624603e-01	3.580595508398735e-01	7.642527344107246e-01 
279	9.292856639660547e-01	1.491406616603769e-01	5.107850603917764e-01	4.268564062811028e-01	3.663507052279020e-01 
280	3.238310919802109e-01	3.332430059048940e-01	4.523802134285554e-01	6.830296767556545e-01	8.387241978161948e-01 
281	4.966729102573850e-01	7.168743293806207e-01	5.177411399912993e-01	3.574002078629542e-01	6.581768258325856e-01 
