1	7.830947482525046e-01	6.539615526366881e-01	8.403835194774587e-01	7.264573562107250e-01	7.238600825678893e-01
2	5.564702394424008e-01	6.595470393044983e-01	5.760392265207849e-01	3.857838328934157e-01	6.776348402256718e-01
3	2.353093038959306e-01	2.988065271340869e-01	3.609385338736266e-01	2.538944592523921e-01	3.587641046586440e-01
4	8.800494063213352e-01	7.860664975631186e-01	8.484399595297388e-01	8.361855632029231e-01	8.599854171621985e-01
5	5.967171952807276e-01	6.645027907958723e-01	6.751523361341562e-01	6.186288732542704e-01	4.935064856740234e-01
6	3.913290946493513e-01	3.315108612723484e-01	3.876236080032582e-01	4.034505464143043e-01	3.627280255065340e-01
7	4.820891440096265e-01	4.251427924764110e-01	3.447229251322984e-01	4.373474785515476e-01	2.618864099067780e-01
8	5.113190147220845e-01	5.521578705078861e-01	5.957677453562110e-01	7.321246333324187e-01	7.280495611598845e-01
9	7.457508657757204e-01	7.043634204496326e-01	6.962876337306565e-01	7.992802413015295e-01	8.415212348482293e-01
10	5.895379187378245e-01	2.757877360790375e-01	4.354877120078443e-01	5.373088827589537e-01	4.958904354498389e-01
11	6.293147979103323e-01	7.855614628667966e-01	6.637162639781393e-01	7.460155025692019e-01	4.915375069842248e-01
12	7.168546434741931e-01	4.357411558427214e-01	6.046956974199027e-01	5.902325074568016e-01	3.052384882976689e-01
13	4.309886708704399e-01	3.594700337511417e-01	3.538296408635040e-01	2.367955474908973e-01	3.447344736399656e-01
14	3.836066948715929e-01	3.919986374557841e-01	3.662614241731352e-01	2.485952273258942e-01	2.866888242980011e-01
15	6.983067417996043e-01	4.069137825656352e-01	5.185337931081752e-01	5.120342697835913e-01	4.499741074937957e-01
16	6.294737677547280e-01	2.942963925740041e-01	3.786859613511819e-01	5.725677601474763e-01	4.917532832049635e-01
17	3.884881066392967e-01	5.085399060271918e-01	6.652502626252110e-01	2.697967087545448e-01	6.098367736175383e-01
18	5.733082673833584e-01	5.025591194845616e-01	5.236399194320180e-01	4.603570241222523e-01	3.215450177440826e-01
19	3.271866744024443e-01	2.718732525203764e-01	4.267217712049260e-01	2.555702766866788e-01	2.368508769533207e-01
20	6.485616194904518e-01	5.284245979738824e-01	4.825030524531297e-01	6.267123026170444e-01	4.307890104443061e-01
21	6.289540856482043e-01	4.079597576324974e-01	5.628491062763108e-01	4.915814869794610e-01	4.437597471928476e-01
22	3.444509666814559e-01	3.803420607268309e-01	2.468614788650340e-01	5.335919549345070e-01	3.362459420169778e-01
23	5.930919834671484e-01	6.951917838234709e-01	4.731571211599677e-01	7.057250765351798e-01	7.502941510213474e-01
24	3.534134661585206e-01	3.261898991940217e-01	3.319661163047830e-01	3.182448358704041e-01	3.494324809462612e-01
25	4.833238567486774e-01	3.405165391457863e-01	4.942007017272857e-01	4.771347656491444e-01	3.307600167893843e-01
26	6.154810704158526e-01	6.232779236172737e-01	5.048996171531065e-01	5.215006290799848e-01	6.118505957020461e-01
27	5.478754782035657e-01	6.378970901419402e-01	7.007891273679532e-01	5.211925523259964e-01	8.016875191322412e-01
28	8.370335958146143e-01	6.623150599010186e-01	8.202083777500847e-01	7.269247821551751e-01	8.614372946008576e-01
29	5.517690304235197e-01	4.335252610919866e-01	5.376513690589364e-01	5.173157280200508e-01	3.082864776701200e-01
30	7.009859637645945e-01	5.597929443164152e-01	7.673509504428435e-01	6.870997703722059e-01	7.589771867984962e-01
31	2.474276462780713e-01	3.612496340412413e-01	2.655414228505509e-01	1.495948406747548e-01	3.806319317767381e-01
32	4.745942841938900e-01	4.823316037100775e-01	4.745044784306101e-01	3.908787120128353e-01	3.665952579285406e-01
33	7.554861666849264e-01	5.891219698246324e-01	5.978767622046077e-01	7.943087564076802e-01	6.436731079854761e-01
34	4.201725605084022e-01	3.109490055001046e-01	4.695381742061238e-01	6.209623548096477e-01	3.783188347238122e-01
35	6.508476244059251e-01	4.854980381941090e-01	6.141534827551889e-01	5.126619865302483e-01	5.657720250616374e-01
36	5.516278263425816e-01	3.933740326136514e-01	3.259908131601738e-01	5.526512945044137e-01	4.477428086937020e-01
37	4.575707431293556e-01	5.741516460687903e-01	2.497906880328321e-01	6.195730241464035e-01	4.005030813410843e-01
38	5.676785789706904e-01	6.496528350403304e-01	6.972637693957814e-01	4.967781288825219e-01	6.190956722318877e-01
39	7.328914748205383e-01	6.396304643876474e-01	7.808215704471826e-01	8.255831750922580e-01	6.571861624483647e-01
40	3.687015496750624e-01	2.759995059773104e-01	4.960931549871597e-01	3.166512384661695e-01	4.256433127804555e-01
41	3.594341547037523e-01	2.067262257157182e-01	3.265517766592819e-01	2.838730762610144e-01	3.673197629249149e-01
42	5.035745386774625e-01	4.695769315265692e-01	3.500503818755159e-01	4.161278635874341e-01	4.419456540168924e-01
43	5.945709885512271e-01	6.801393591874345e-01	6.146485068981520e-01	5.198263936482725e-01	5.540791597535004e-01
44	6.501570630798122e-01	6.379770908817910e-01	6.981866164682828e-01	6.604436299066787e-01	7.958220558293577e-01
45	3.315352992668705e-01	4.115487809938281e-01	2.535776633918028e-01	4.608882126120467e-01	3.174789592408557e-01
46	3.608043131113056e-01	3.967086371550771e-01	3.968783318663939e-01	4.085370789893847e-01	4.666481420976559e-01
47	5.238988841284432e-01	7.025417396520756e-01	5.941918194927696e-01	6.190259631656596e-01	7.432283575877113e-01
48	2.787833137916640e-01	3.023360778825605e-01	1.951514898253666e-01	2.922639631789688e-01	2.394935093087152e-01
49	5.795549622005010e-01	3.923900345457564e-01	5.869544638229203e-01	5.622662424422661e-01	2.926801776040096e-01
50	5.434458492441138e-01	3.169306634684057e-01	6.434429353090888e-01	2.176790084993676e-01	4.744395207426991e-01
51	2.000355580074734e-01	1.290932164127039e-01	1.684753320681174e-01	1.552934988277056e-01	1.431085684157619e-01
52	4.001662043432634e-01	5.065626652451580e-01	3.704005190080659e-01	5.753824706840039e-01	4.604622892951786e-01
53	4.915268779547290e-01	5.045116172781277e-01	4.684977400972234e-01	6.350712875353236e-01	5.091683580714906e-01
54	3.628110263204674e-01	5.040770894708201e-01	4.314794546423753e-01	6.042258971665625e-01	6.064466787716085e-01
55	5.838765311874935e-01	7.318733625834102e-01	3.968221657360623e-01	5.587955453318147e-01	7.205743831599755e-01
56	7.565042024175532e-01	7.033341470096097e-01	7.030689946857372e-01	8.848910837597612e-01	6.957577702062707e-01
57	5.928481426770043e-01	5.132842916612836e-01	4.732308152924272e-01	5.319400922840296e-01	4.881821288121020e-01
58	3.713248505607897e-01	2.893074361585578e-01	2.391011220491296e-01	5.437745363578897e-01	3.984339255490283e-01
59	4.377711156128484e-01	6.753326976958063e-01	7.846322698874093e-01	5.057968437791885e-01	6.473671681908738e-01
60	4.413909659755205e-01	4.349208236188214e-01	4.754280797699968e-01	3.804054160167356e-01	3.910341438870076e-01
61	6.324771598642664e-01	5.716480019701400e-01	7.188605459005682e-01	6.081391275289112e-01	7.001804986295370e-01
62	5.341908238495593e-01	8.196867851936744e-01	6.101430580899042e-01	6.079542598384652e-01	7.317845134838706e-01
63	8.001238769760006e-01	8.135145611382377e-01	7.569826498130139e-01	8.706697000443415e-01	6.723894520344434e-01
64	3.834866674346172e-01	3.511131488936716e-01	5.395331689534355e-01	3.422140276739485e-01	4.755584827046627e-01
65	6.615795042862544e-01	5.697254625508816e-01	6.597425157855674e-01	5.042906717525447e-01	7.931267690086364e-01
66	4.765888393211875e-01	6.023088944535482e-01	6.545763310798507e-01	6.773907579850379e-01	3.145755520737408e-01
67	3.241114686912385e-01	3.832085850781208e-01	3.028117309961033e-01	2.741995465538952e-01	3.077765228085763e-01
68	3.960602474934211e-01	4.481770917990412e-01	3.966790982493599e-01	3.359345833357325e-01	4.166483610527793e-01
69	6.325875432007515e-01	6.984280536917024e-01	6.336494843410080e-01	6.620643178257575e-01	7.969856146830951e-01
70	4.851295317500417e-01	5.966681074956610e-01	4.344388647110949e-01	4.410620083820003e-01	4.993734229143605e-01
71	2.170777606924137e-01	1.642437227803023e-01	2.354188740886466e-01	1.563934012928260e-01	2.302820669241580e-01
72	4.219258462261312e-01	5.025130847715864e-01	5.243261453367639e-01	4.173065545224146e-01	4.789519478022809e-01
73	4.733997530177220e-01	3.882639976145980e-01	4.323473874010655e-01	5.055886869089627e-01	4.033790930153912e-01
74	6.440680408523649e-01	3.078364762852213e-01	4.117083445276861e-01	4.583754758753176e-01	3.687398077340828e-01
75	4.849413640631045e-01	5.089817776529653e-01	4.699930826740987e-01	4.743185476462707e-01	2.864952712745732e-01
76	1.751634008469383e-01	2.272203333708813e-01	1.142003455780702e-01	2.741430702967284e-01	1.533885426309782e-01
77	7.433535031146263e-01	6.786918243154914e-01	7.525992196224753e-01	5.200397837306253e-01	6.459047265638621e-01
78	5.338426178401371e-01	4.458111574981778e-01	4.294793974708175e-01	3.609641949511067e-01	5.264411390123808e-01
79	6.818487073993960e-01	5.891919562916299e-01	6.763164806613260e-01	6.802422708552529e-01	5.979050037324474e-01
80	5.871731212371967e-01	5.347569398311552e-01	6.735706531382819e-01	4.788268042006419e-01	6.123645929203593e-01
81	3.160761173923311e-01	2.475589267512964e-01	3.205639818489636e-01	1.846321347409889e-01	2.398222699577133e-01
82	3.320406011628462e-01	2.686976333929626e-01	2.779919506451722e-01	3.614785780412093e-01	4.606894117463336e-01
83	6.436796689864170e-01	4.885320399260555e-01	5.298956613539554e-01	3.871942647365462e-01	6.090970186841893e-01
84	3.285077470285148e-01	7.189393147150906e-01	3.549811055225059e-01	4.663379545295333e-01	5.088014038675672e-01
85	1.647504895077745e-01	3.708324939701422e-01	4.512544460655136e-01	2.607900556726167e-01	2.623076640130547e-01
86	5.928513468147721e-01	3.985112656139322e-01	3.988935089770854e-01	3.780165113026198e-01	3.046888379034318e-01
87	7.281804265350802e-01	7.558659955002791e-01	6.246619466783416e-01	5.933935407446318e-01	5.962930659330672e-01
88	5.653595501594770e-01	4.969216189477803e-01	5.249662329484159e-01	6.684277512669532e-01	4.109463601868547e-01
89	5.581831019916628e-01	5.193244272672460e-01	3.572036397598213e-01	6.825187762965622e-01	5.511837662420651e-01
90	4.152024051301433e-01	5.813450725780185e-01	2.756000394569192e-01	4.567586697006497e-01	4.447949523821065e-01
91	6.432237323956006e-01	4.636495551633528e-01	5.265449082659526e-01	5.725512348683461e-01	6.626250028922058e-01
92	6.493463777131567e-01	2.522013521337522e-01	6.700866076058078e-01	2.912225698046487e-01	1.865074998467783e-01
93	4.896512582678849e-01	5.645861678162216e-01	4.795740595526616e-01	6.285948777020849e-01	4.979031700915543e-01
