1	2.911820894088082e-01	6.769254673694830e-01	9.437570389887806e-01	5.071506900899546e-01	2.823958854321710e-01
2	3.680964027959612e-01	6.927988386928590e-01	7.202643616906423e-01	2.384616170732163e-01	1.598811307105861e-01
3	4.008409905090794e-01	4.532195030818009e-02	7.889857303987582e-01	9.439188146785518e-01	4.853566616000756e-01
4	5.436122464792390e-01	6.106166708950935e-01	7.919201458639555e-01	3.941554147904044e-01	2.929023759674348e-01
5	4.725280608607924e-01	7.157940333190675e-01	4.053856793750532e-01	7.248136413312972e-01	6.606935375478369e-01
6	7.614836537231764e-01	1.315431912525528e-01	1.143193036816589e-01	8.494622490121511e-01	7.656065842756067e-01
7	5.497567387593507e-01	4.513285832831623e-01	2.038853450449053e-01	3.284994004336653e-01	8.998112798750548e-01
8	8.462576364928487e-01	5.553904349769562e-01	5.191472327471846e-01	2.137838051534230e-01	6.212306110050743e-01
9	5.859129695429728e-01	5.695910195305571e-01	7.699742435467822e-01	4.628262189436703e-01	1.697670200391726e-01
10	2.106540411562793e-01	7.757250745468017e-01	1.917432409533482e-02	7.401136214927873e-01	3.351411570627563e-01
11	3.027815274271567e-01	5.168077530575286e-01	8.714425620221675e-01	6.258932970109434e-01	4.400704255494022e-01
12	3.081982106017584e-01	6.789231704866832e-01	2.176214129492086e-01	7.062603067635512e-01	7.081296943343511e-01
13	9.680167703543823e-01	5.469354813693028e-01	6.030398871842404e-01	4.660448476494523e-01	2.169696034049504e-01
14	8.564105558034228e-01	3.023858232998137e-01	1.844893333581027e-01	7.395510533424976e-01	3.211258534824866e-01
15	1.709315873761019e-01	1.232776473155468e-01	4.890726094696295e-01	8.955989034531806e-01	7.803253294039244e-01
16	7.841494628661480e-01	5.964792337935291e-01	6.795135478016996e-01	8.794634285785186e-02	5.812281681213155e-01
17	5.232888803001168e-02	9.417687308573113e-01	8.767475109225989e-01	2.298276065021183e-01	4.257576822599275e-01
18	5.064046012960451e-01	4.448156348648274e-01	1.071157049965675e-01	5.924209283158158e-01	7.663971722473701e-01
19	3.475347292543228e-01	7.060660659891242e-01	5.405879667794579e-01	5.602407805623786e-01	3.380544115311782e-01
20	8.079458114434191e-01	4.411860923608411e-01	5.052921437825711e-01	4.104985640653934e-01	4.466143965967605e-01
21	1.802389620977246e-01	7.034537627458362e-01	4.578800199681826e-01	7.013902373451314e-01	6.011182646971245e-01
22	2.426772263597101e-01	4.472257417675712e-01	5.470914222134226e-01	3.110032005390843e-01	8.338822751690045e-01
23	4.188397203711960e-01	7.590589640578176e-01	2.191285405656105e-01	1.067507551749954e-01	8.039725283181096e-01
24	6.842215893017775e-01	2.097432993821415e-01	5.080593129102040e-01	8.458891584963786e-01	3.370493063912144e-01
25	9.736010398802359e-01	6.152736011480269e-01	1.244510815199674e-01	2.221268020151246e-01	4.323991130087816e-01
26	3.070691932977943e-01	6.882228061356691e-01	6.863770031385721e-01	2.988721732167268e-01	7.609908325455486e-01
27	3.622106710290982e-01	9.778004073275282e-02	6.070524685318224e-01	3.080824886231999e-01	8.315690971077329e-01
28	1.257858642569981e-01	6.356445133758533e-01	6.701786907731712e-01	8.203070849554478e-02	7.459441898900241e-01
